operation_id,primitive_type,placement_config,start_time_ns,end_time_ns,latency_ns,tier_path,num_tier_crossings,was_exception,exception_type
423,2,unknown,717999448,718010125,10677,S,1,0,0
424,2,unknown,718017110,718027786,10676,S,1,0,0
425,2,unknown,718034771,718045447,10676,S,1,0,0
426,2,unknown,718052431,718063563,11132,S,1,0,0
427,2,unknown,718070548,718099349,28801,S,1,0,0
428,2,unknown,718108791,718119468,10677,S,1,0,0
429,2,unknown,718126453,718137129,10676,S,1,0,0
430,2,unknown,718144114,718154790,10676,S,1,0,0
431,2,unknown,718161774,718172451,10677,S,1,0,0
432,2,unknown,718179436,718190112,10676,S,1,0,0
433,2,unknown,718197097,718207773,10676,S,1,0,0
434,2,unknown,718214757,718225434,10677,S,1,0,0
435,2,unknown,718232419,718243095,10676,S,1,0,0
436,2,unknown,718250080,718260756,10676,S,1,0,0
437,2,unknown,718267740,718278417,10677,S,1,0,0
438,2,unknown,718285401,718296078,10677,S,1,0,0
439,2,unknown,718303063,718313739,10676,S,1,0,0
440,2,unknown,718320724,718331400,10676,S,1,0,0
441,2,unknown,718338385,718349061,10676,S,1,0,0
442,2,unknown,718356045,718366722,10677,S,1,0,0
443,2,unknown,718373707,718384383,10676,S,1,0,0
444,2,unknown,718391368,718402044,10676,S,1,0,0
445,2,unknown,718409028,718419705,10677,S,1,0,0
446,2,unknown,718426689,718437366,10677,S,1,0,0
447,2,unknown,718444351,718455027,10676,S,1,0,0
448,2,unknown,718462011,718473164,11153,S,1,0,0
449,2,unknown,718480149,718490825,10676,S,1,0,0
450,2,unknown,718497809,718508486,10677,S,1,0,0
451,2,unknown,718515471,718526147,10676,S,1,0,0
452,2,unknown,718533132,718543808,10676,S,1,0,0
453,2,unknown,718550792,718561469,10677,S,1,0,0
454,2,unknown,718568453,718579130,10677,S,1,0,0
455,2,unknown,718586115,718596791,10676,S,1,0,0
456,2,unknown,718603775,718614451,10676,S,1,0,0
457,2,unknown,718621435,718632112,10677,S,1,0,0
458,2,unknown,718639097,718649773,10676,S,1,0,0
459,2,unknown,718656757,718667434,10677,S,1,0,0
460,2,unknown,718674418,718685095,10677,S,1,0,0
461,2,unknown,718692080,718702756,10676,S,1,0,0
462,2,unknown,718709741,718720710,10969,S,1,0,0
463,2,unknown,718727694,718738371,10677,S,1,0,0
464,2,unknown,718745355,718756032,10677,S,1,0,0
465,2,unknown,718762859,718773533,10674,S,1,0,0
466,2,unknown,718780509,718791183,10674,S,1,0,0
467,2,unknown,718798159,718808833,10674,S,1,0,0
468,2,unknown,718815809,718826483,10674,S,1,0,0
469,2,unknown,718833459,718844133,10674,S,1,0,0
470,2,unknown,718851109,718861783,10674,S,1,0,0
471,2,unknown,718868759,718879434,10675,S,1,0,0
472,2,unknown,718886410,718897084,10674,S,1,0,0
473,2,unknown,718904060,718914735,10675,S,1,0,0
474,2,unknown,718921711,718932387,10676,S,1,0,0
475,2,unknown,718939362,718950038,10676,S,1,0,0
476,2,unknown,718957013,718967689,10676,S,1,0,0
477,2,unknown,718974664,718985339,10675,S,1,0,0
478,2,unknown,718992315,719002991,10676,S,1,0,0
479,2,unknown,719009966,719020642,10676,S,1,0,0
480,2,unknown,719027617,719038770,11153,S,1,0,0
481,2,unknown,719045746,719056420,10674,S,1,0,0
482,2,unknown,719063862,719074538,10676,S,1,0,0
483,2,unknown,719094402,719105078,10676,S,1,0,0
484,2,unknown,719112062,719122738,10676,S,1,0,0
485,2,unknown,719129722,719140399,10677,S,1,0,0
486,2,unknown,719147384,719158060,10676,S,1,0,0
487,2,unknown,719165044,719175721,10677,S,1,0,0
488,2,unknown,719182705,719193382,10677,S,1,0,0
489,2,unknown,719200367,719211043,10676,S,1,0,0
490,2,unknown,719218028,719228704,10676,S,1,0,0
491,2,unknown,719235688,719246365,10677,S,1,0,0
492,2,unknown,719253350,719264026,10676,S,1,0,0
493,2,unknown,719271011,719281687,10676,S,1,0,0
494,2,unknown,719288671,719299348,10677,S,1,0,0
495,2,unknown,719306333,719317009,10676,S,1,0,0
496,2,unknown,719323994,719334670,10676,S,1,0,0
497,2,unknown,719341654,719352331,10677,S,1,0,0
498,2,unknown,719359315,719369992,10677,S,1,0,0
499,2,unknown,719376977,719387653,10676,S,1,0,0
500,2,unknown,719394637,719405313,10676,S,1,0,0
